Product Name,Price,Ratings,URL
"Lenovo Smartchoice LOQ AMD Ryzen 7 7435HS, NVIDIA RTX 4050-6GB, 24GB RAM, 512GB SSD, 15.6""/39.6cm, Windows 11, MS Office Home 2024, Grey, 2.4Kg, 83JC00EGIN, 100% sRGB, 3 Mon. Game Pass Gaming Laptop","80,990",,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTc5MTMwNTkwODU5NTY5OjE3NTI0MTg0NDE6c3BfYnRmOjMwMDQ0OTYwMTE1NjMzMjo6MDo6&url=%2FLenovo-Smartchoice-4050-6GB-Windows-83JC00EGIN%2Fdp%2FB0DPQHCKQD%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.FCuxQIpCeN8C_jYQ8ONa2iE2nQPyychucW5Nm1xdkrMPVXitxWQVk6rVLEPFMwVlng0KvaWmd4FSPeG7rgcZV7SEwyoE4-RTv1ypa6M5BI4hULUsl9wyfMh19dqsx1FHou20q4p2asymT9mWTcVpxnZFD1MJuj_b6L4ccOlXMNSgLPDO1curp21l8esO--XgA9SPMuiC59QSfU73Lhjk7TBumKUy43mjmnY71BqJEEY.eVSU6lMyM7vT_2U8cYZVNYkwaZMbAg37iOK2p6gyl5M%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1752418441%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=DUB
"Dell Inspiron 15-3530 Laptop - 15.6 inch FHD, 13th Gen Intel Core i7-1355U, 16GB DDR4 RAM, 512GB SSD, Backlit Keyboard, Windows 11 Home, Platinum Silver, 1.62 Kg, 1 Year Onsite Hardware Service","67,990",,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTE2ODAxMzY4ODA5NTg0OjE3NTI0MTg0NDU6c3BfYXRmX25leHQ6MzAwNDg1MTg3OTMxNjMyOjowOjo&url=%2FDell-Inspiron-15-3530-Laptop-i7-1355U%2Fdp%2FB0DSFP9FCS%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.l9d1mOaI9eW3LAx9jlPC8r2feD3gLUnK_ffSikpD123GjHj071QN20LucGBJIEps.2Z_yh-yYXui2mZ6pja2gglYmjY-1E4twgYvMv_IXIrI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1752418445%26sr%3D8-17-spons%26xpid%3DJzqK9_Hy0bkdL%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&cr=DUB
"Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/Windows 11 Home/Black/1Y Onsite/1.7 kg), 82QYA00MIN","21,890",,https://www.amazon.in/Lenovo-Celeron-1920x1080-Antiglare-82QYA00MIN/dp/B0C28FKJXG/ref=sr_1_19?dib=eyJ2IjoiMSJ9.l9d1mOaI9eW3LAx9jlPC8r2feD3gLUnK_ffSikpD123GjHj071QN20LucGBJIEps.2Z_yh-yYXui2mZ6pja2gglYmjY-1E4twgYvMv_IXIrI&dib_tag=se&keywords=laptop&qid=1752418445&sr=8-19&xpid=JzqK9_Hy0bkdL
"HP 15s, AMD Ryzen 5 5500U (8GB DDR4, 512GB SSD) FHD, Anti-Glare, 15.6''/39.6 cm, Win 11, Office 21, Silver, 1.69 kg, eq2144AU, AMD Radeon Graphics, HD Camera, Dual Speakers Laptop","35,990",,https://www.amazon.in/HP-Anti-Glare-15-6-inch-Graphics-eq2144AU/dp/B09RZRF1PJ/ref=sr_1_20?dib=eyJ2IjoiMSJ9.l9d1mOaI9eW3LAx9jlPC8r2feD3gLUnK_ffSikpD123GjHj071QN20LucGBJIEps.2Z_yh-yYXui2mZ6pja2gglYmjY-1E4twgYvMv_IXIrI&dib_tag=se&keywords=laptop&qid=1752418445&sr=8-20&xpid=JzqK9_Hy0bkdL
STRIFF Adjustable Laptop Tabletop Stand Patented Riser Ventilated Portable Foldable Compatible with MacBook Notebook Tablet Tray Desk Table Book with Free Phone Stand (Black),224,,https://www.amazon.in/STRIFF-Adjustable-Patented-Ventilated-Compatible/dp/B07XCM6T4N/ref=sr_1_21?dib=eyJ2IjoiMSJ9.l9d1mOaI9eW3LAx9jlPC8r2feD3gLUnK_ffSikpD123GjHj071QN20LucGBJIEps.2Z_yh-yYXui2mZ6pja2gglYmjY-1E4twgYvMv_IXIrI&dib_tag=se&keywords=laptop&qid=1752418445&sr=8-21&xpid=JzqK9_Hy0bkdL
"JioBook 11 with Lifetime Office/Android 4G Laptop Mediatek 8788 (JioOS) / Octa-core/ 4GB RAM / 64 eMMC Storage/Thin and Light Laptop (11.6 inch, 990 Grams)/ Dual Band WiFi + SIM/Blue","12,990",,https://www.amazon.in/JioBook-Octa-Core-LPDDR4-JioOS-Expandable/dp/B0CKX9PY1H/ref=sr_1_17?dib=eyJ2IjoiMSJ9.JJ8jp9LweUM7BL5sMTP3Ix90ZNm6o9QqhwNpe2o7SPfS8tdkDnYmuOAvN7QoY9GhHgiR4ejG-D8E866NNGlacnioLluytUlYVK91H-ULTtmmOtUm_4y637OsgXeQZuNkyfoz8_pbetIKsMh1HRhLyzvTRKzWsosUtDlY85dMRQUvTdGsLtPJQzXz9TPJWFxp.4OdnKv62mjNFnYwujAXWuJCq_bjDl5zbStS71EPTnSg&dib_tag=se&keywords=laptop&qid=1752418445&sr=8-17&xpid=JzqK9_Hy0bkdL
ULTIMUS APEX Laptop Intel Celeron Dual Core 8 GB LPDDR4 512 GB SSD Expandable~1TB 14.1 FHD IPS Laptop Anti-Glare Ultra Thin Bezel 180° Hinge 3.0x3 USB HDMI SD Card Slot Win 11 Home 1.25KG Silver,"17,490",,https://www.amazon.in/ULTIMUS-Laptop-Celeron-Expandable-1TB-Anti-Glare/dp/B0F5WTFC3D/ref=sr_1_18?dib=eyJ2IjoiMSJ9.JJ8jp9LweUM7BL5sMTP3Ix90ZNm6o9QqhwNpe2o7SPfS8tdkDnYmuOAvN7QoY9GhHgiR4ejG-D8E866NNGlacnioLluytUlYVK91H-ULTtmmOtUm_4y637OsgXeQZuNkyfoz8_pbetIKsMh1HRhLyzvTRKzWsosUtDlY85dMRQUvTdGsLtPJQzXz9TPJWFxp.4OdnKv62mjNFnYwujAXWuJCq_bjDl5zbStS71EPTnSg&dib_tag=se&keywords=laptop&qid=1752418445&sr=8-18&xpid=JzqK9_Hy0bkdL
"HP 15, 13th Gen Intel Core i5-1335U (16GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver,1.59kg, fd0577TU, Iris Xe, FHD Camera w/Shutter Laptop","51,990",,https://www.amazon.in/HP-i5-1335U-Anti-Glare-Micro-Edge-fd0577TU/dp/B0F4R6H3NB/ref=sr_1_19?dib=eyJ2IjoiMSJ9.JJ8jp9LweUM7BL5sMTP3Ix90ZNm6o9QqhwNpe2o7SPfS8tdkDnYmuOAvN7QoY9GhHgiR4ejG-D8E866NNGlacnioLluytUlYVK91H-ULTtmmOtUm_4y637OsgXeQZuNkyfoz8_pbetIKsMh1HRhLyzvTRKzWsosUtDlY85dMRQUvTdGsLtPJQzXz9TPJWFxp.4OdnKv62mjNFnYwujAXWuJCq_bjDl5zbStS71EPTnSg&dib_tag=se&keywords=laptop&qid=1752418445&sr=8-19&xpid=JzqK9_Hy0bkdL
"HP 15, 13th Gen Intel Core i7-1355U (16GB DDR4, 512GB SSD) FHD, Anti-Glare, 15.6’’/39.6cm, Win11, M365 Basic(1yr)* Office 24, Silver, 1.59kg, fd0468tu, Iris Xe, FHD Camera w/Shutter, Backlit Laptop","62,990",,https://www.amazon.in/HP-i7-1355U-Anti-Glare-fd0468tu-Shutter/dp/B0DTTS34NW/ref=sr_1_20?dib=eyJ2IjoiMSJ9.JJ8jp9LweUM7BL5sMTP3Ix90ZNm6o9QqhwNpe2o7SPfS8tdkDnYmuOAvN7QoY9GhHgiR4ejG-D8E866NNGlacnioLluytUlYVK91H-ULTtmmOtUm_4y637OsgXeQZuNkyfoz8_pbetIKsMh1HRhLyzvTRKzWsosUtDlY85dMRQUvTdGsLtPJQzXz9TPJWFxp.4OdnKv62mjNFnYwujAXWuJCq_bjDl5zbStS71EPTnSg&dib_tag=se&keywords=laptop&qid=1752418445&sr=8-20&xpid=JzqK9_Hy0bkdL
"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN","61,990",,https://www.amazon.in/Lenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN/dp/B0F2162VGQ/ref=sr_1_21?dib=eyJ2IjoiMSJ9.JJ8jp9LweUM7BL5sMTP3Ix90ZNm6o9QqhwNpe2o7SPfS8tdkDnYmuOAvN7QoY9GhHgiR4ejG-D8E866NNGlacnioLluytUlYVK91H-ULTtmmOtUm_4y637OsgXeQZuNkyfoz8_pbetIKsMh1HRhLyzvTRKzWsosUtDlY85dMRQUvTdGsLtPJQzXz9TPJWFxp.4OdnKv62mjNFnYwujAXWuJCq_bjDl5zbStS71EPTnSg&dib_tag=se&keywords=laptop&qid=1752418445&sr=8-21&xpid=JzqK9_Hy0bkdL
"Acer Aspire Lite,13th Gen, Intel Core i3-1305U, 16GB RAM, 512GB SSD, Full HD, 15.6""/39.62cm, Windows 11 Home, Steel Gray, 1.59KG, AL15-53, Metal Body, 36 WHR, Thin and Light Premium Laptop","33,990",,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTE2ODAxMzY4ODA5NTg0OjE3NTI0MTg0NDU6c3BfbXRmOjMwMDU3OTM3NjY0MDczMjo6MDo6&url=%2Fi3-1305U-39-62cm-Windows-AL15-53-Premium%2Fdp%2FB0DKK15M2P%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.JJ8jp9LweUM7BL5sMTP3Ix90ZNm6o9QqhwNpe2o7SPfS8tdkDnYmuOAvN7QoY9GhHgiR4ejG-D8E866NNGlacnioLluytUlYVK91H-ULTtmmOtUm_4y637OsgXeQZuNkyfoz8_pbetIKsMh1HRhLyzvTRKzWsosUtDlY85dMRQUvTdGsLtPJQzXz9TPJWFxp.4OdnKv62mjNFnYwujAXWuJCq_bjDl5zbStS71EPTnSg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1752418445%26sr%3D8-22-spons%26xpid%3DJzqK9_Hy0bkdL%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=DUB
"Lenovo IdeaPad Slim 3, Intel Core i5-12450H 12th Gen, 16GB RAM, 512GB SSD, FHD 250Nits, 14""/35.5cm, Windows 11, MSOffice 21, Grey, 1.37Kg, 83EQ005VIN,1Yr Warranty,Alexa Built-in,3 mon. GamePass Laptop","47,890",,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTE2ODAxMzY4ODA5NTg0OjE3NTI0MTg0NDU6c3BfbXRmOjMwMDI4NDc3NzI2NjgzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-Warranty-83EQ005VIN%2Fdp%2FB0D6MPVN7B%2Fref%3Dsr_1_23_sspa%3Fdib%3DeyJ2IjoiMSJ9.JJ8jp9LweUM7BL5sMTP3Ix90ZNm6o9QqhwNpe2o7SPfS8tdkDnYmuOAvN7QoY9GhHgiR4ejG-D8E866NNGlacnioLluytUlYVK91H-ULTtmmOtUm_4y637OsgXeQZuNkyfoz8_pbetIKsMh1HRhLyzvTRKzWsosUtDlY85dMRQUvTdGsLtPJQzXz9TPJWFxp.4OdnKv62mjNFnYwujAXWuJCq_bjDl5zbStS71EPTnSg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1752418445%26sr%3D8-23-spons%26xpid%3DJzqK9_Hy0bkdL%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=DUB
"HP Smartchoice Omen AMD Ryzen 7 7840Hs, 8GB RTX 4060 (16GB DDR5, 1TB SSD) FHD, 165Hz, 300Nits, IPS, 16.1''/40.9cm, Win11, Office 21, Black, 2.32kg, Xd0020ax, RGB kb, Tempest Cooling, AI Gaming Laptop","1,02,990",,https://www.amazon.in/Smartchoice-300Nits-Xd0020ax-Tempest-Cooling/dp/B0CCVZP835/ref=sr_1_24?dib=eyJ2IjoiMSJ9.JJ8jp9LweUM7BL5sMTP3Ix90ZNm6o9QqhwNpe2o7SPfS8tdkDnYmuOAvN7QoY9GhHgiR4ejG-D8E866NNGlacnioLluytUlYVK91H-ULTtmmOtUm_4y637OsgXeQZuNkyfoz8_pbetIKsMh1HRhLyzvTRKzWsosUtDlY85dMRQUvTdGsLtPJQzXz9TPJWFxp.4OdnKv62mjNFnYwujAXWuJCq_bjDl5zbStS71EPTnSg&dib_tag=se&keywords=laptop&qid=1752418445&sr=8-24&xpid=JzqK9_Hy0bkdL
"Acer Aspire Lite, 13th Gen, Intel Core i3-1305U, 8GB RAM, 512GB SSD, Full HD, 15.6""/39.62cm, Windows 11 Home, Steel Gray, 1.59KG, AL15-53, Metal Body, 36 WHR, Thin and Light Premium Laptop","29,990",,https://www.amazon.in/Acer-i3-1305U-Premium-Windows-AL15-53/dp/B0DB1SDB87/ref=sr_1_25?dib=eyJ2IjoiMSJ9.JJ8jp9LweUM7BL5sMTP3Ix90ZNm6o9QqhwNpe2o7SPfS8tdkDnYmuOAvN7QoY9GhHgiR4ejG-D8E866NNGlacnioLluytUlYVK91H-ULTtmmOtUm_4y637OsgXeQZuNkyfoz8_pbetIKsMh1HRhLyzvTRKzWsosUtDlY85dMRQUvTdGsLtPJQzXz9TPJWFxp.4OdnKv62mjNFnYwujAXWuJCq_bjDl5zbStS71EPTnSg&dib_tag=se&keywords=laptop&qid=1752418445&sr=8-25&xpid=JzqK9_Hy0bkdL
"HP 15, 13th Gen Intel Core i3-1315U Laptop (8GB DDR4,512GB SSD) Anti-Glare, Micro-Edge,15.6''/39.6cm, FHD, Win11,M365 Basic(1yr),Office Home24, Silver,1.59kg, FHD Camera w/Privacy Shutter, fd0569TU","34,990",,https://www.amazon.in/HP-i3-1315U-Anti-Glare-Micro-Edge-fd0569TU/dp/B0F4R5W1NC/ref=sr_1_26?dib=eyJ2IjoiMSJ9.JJ8jp9LweUM7BL5sMTP3Ix90ZNm6o9QqhwNpe2o7SPfS8tdkDnYmuOAvN7QoY9GhHgiR4ejG-D8E866NNGlacnioLluytUlYVK91H-ULTtmmOtUm_4y637OsgXeQZuNkyfoz8_pbetIKsMh1HRhLyzvTRKzWsosUtDlY85dMRQUvTdGsLtPJQzXz9TPJWFxp.4OdnKv62mjNFnYwujAXWuJCq_bjDl5zbStS71EPTnSg&dib_tag=se&keywords=laptop&qid=1752418445&sr=8-26&xpid=JzqK9_Hy0bkdL
"ASUS Vivobook 15,13th Gen,Intel Core i5-13420H(Intel UHD iGPU/16GB RAM/512GB SSD/FHD/15.6""/60Hz/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.70 kg) X1502VA-BQ836WS","50,990",,https://www.amazon.in/ASUS-Vivobook-i5-13420H-Keyboard-X1502VA-BQ836WS/dp/B0DTYKLHYC/ref=sr_1_27?dib=eyJ2IjoiMSJ9.JJ8jp9LweUM7BL5sMTP3Ix90ZNm6o9QqhwNpe2o7SPfS8tdkDnYmuOAvN7QoY9GhHgiR4ejG-D8E866NNGlacnioLluytUlYVK91H-ULTtmmOtUm_4y637OsgXeQZuNkyfoz8_pbetIKsMh1HRhLyzvTRKzWsosUtDlY85dMRQUvTdGsLtPJQzXz9TPJWFxp.4OdnKv62mjNFnYwujAXWuJCq_bjDl5zbStS71EPTnSg&dib_tag=se&keywords=laptop&qid=1752418445&sr=8-27&xpid=JzqK9_Hy0bkdL
"HP 15 Laptop,13th Gen Intel Core i7-1355U Laptop(16GB DDR4,512GB SSD) Anti-Glare, Micro-Edge,15.6"" FHD, Win11, M365 Basic(1yr),MSOffice 2024,Silver,1.59kg, Iris Xe, Camera w/Shutter,FPR, fd0515TU","64,990",,https://www.amazon.in/HP-i7-1355U-Anti-Glare-Micro-Edge-MSOffice/dp/B0F66VQB4S/ref=sr_1_28?dib=eyJ2IjoiMSJ9.JJ8jp9LweUM7BL5sMTP3Ix90ZNm6o9QqhwNpe2o7SPfS8tdkDnYmuOAvN7QoY9GhHgiR4ejG-D8E866NNGlacnioLluytUlYVK91H-ULTtmmOtUm_4y637OsgXeQZuNkyfoz8_pbetIKsMh1HRhLyzvTRKzWsosUtDlY85dMRQUvTdGsLtPJQzXz9TPJWFxp.4OdnKv62mjNFnYwujAXWuJCq_bjDl5zbStS71EPTnSg&dib_tag=se&keywords=laptop&qid=1752418445&sr=8-28&xpid=JzqK9_Hy0bkdL
"HP 255 G10, AMD Ryzen 3 7320U Quad Core -(8 GB/512 GB SSD/AMD Radeon Graphics) Thin and Light Business Laptop/15.6"" HD Display/Turbo Silver/1.5 kg","26,490",,https://www.amazon.in/HP-Radeon-Graphics-Business-Display/dp/B0F6TJ164J/ref=sr_1_29?dib=eyJ2IjoiMSJ9.JJ8jp9LweUM7BL5sMTP3Ix90ZNm6o9QqhwNpe2o7SPfS8tdkDnYmuOAvN7QoY9GhHgiR4ejG-D8E866NNGlacnioLluytUlYVK91H-ULTtmmOtUm_4y637OsgXeQZuNkyfoz8_pbetIKsMh1HRhLyzvTRKzWsosUtDlY85dMRQUvTdGsLtPJQzXz9TPJWFxp.4OdnKv62mjNFnYwujAXWuJCq_bjDl5zbStS71EPTnSg&dib_tag=se&keywords=laptop&qid=1752418445&sr=8-29&xpid=JzqK9_Hy0bkdL
"HP Pavilion x360, 13th Gen Intel Core i5-1335U (16GB DDR4, 512GB SSD) FHD, IPS, Micro-Edge, 14""/35.6cm, Touchscreen 2-in-1, Win11, Office21, Silver, 1.51kg, ek1074TU, Iris Xe, FPR, 5MP Camera Laptop","64,990",,https://www.amazon.in/HP-Pavilion-i5-1335U-Laptop-Touchscreen/dp/B0CJ2KWNNQ/ref=sr_1_30?dib=eyJ2IjoiMSJ9.JJ8jp9LweUM7BL5sMTP3Ix90ZNm6o9QqhwNpe2o7SPfS8tdkDnYmuOAvN7QoY9GhHgiR4ejG-D8E866NNGlacnioLluytUlYVK91H-ULTtmmOtUm_4y637OsgXeQZuNkyfoz8_pbetIKsMh1HRhLyzvTRKzWsosUtDlY85dMRQUvTdGsLtPJQzXz9TPJWFxp.4OdnKv62mjNFnYwujAXWuJCq_bjDl5zbStS71EPTnSg&dib_tag=se&keywords=laptop&qid=1752418445&sr=8-30&xpid=JzqK9_Hy0bkdL
"Lenovo V14 G3, 12th Gen Intel Core i7-1255U Upto 4.70Ghz (16GB RAM/512GB SSD/Windows 11) 14.0"" FHD Display Thin and Light Laptop/Iron Grey /1.70 kg 1 Year Onsite Brand Warranty","46,990",,https://www.amazon.in/Lenovo-i7-1255U-4-70Ghz-Windows-Warranty/dp/B0F32ZBDNJ/ref=sr_1_31?dib=eyJ2IjoiMSJ9.JJ8jp9LweUM7BL5sMTP3Ix90ZNm6o9QqhwNpe2o7SPfS8tdkDnYmuOAvN7QoY9GhHgiR4ejG-D8E866NNGlacnioLluytUlYVK91H-ULTtmmOtUm_4y637OsgXeQZuNkyfoz8_pbetIKsMh1HRhLyzvTRKzWsosUtDlY85dMRQUvTdGsLtPJQzXz9TPJWFxp.4OdnKv62mjNFnYwujAXWuJCq_bjDl5zbStS71EPTnSg&dib_tag=se&keywords=laptop&qid=1752418445&sr=8-31&xpid=JzqK9_Hy0bkdL
"Lenovo IdeaPad Slim 3 12th Gen Intel® Core™ i5-12450H 15.6 inch (39.6cm) FHD Laptop (16GB/512GB SSD/Windows 11/Office 2024/Alexa Built-in/1Yr ADP Free/3 Month Game Pass/Arctic Grey/1.62Kg), 83ER00KPIN","48,990",,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTE2ODAxMzY4ODA5NTg0OjE3NTI0MTg0NDU6c3BfYnRmOjMwMDQ3MjU3OTA1NTUzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-Windows-83ER00KPIN%2Fdp%2FB0DR96PF63%2Fref%3Dsr_1_32_sspa%3Fdib%3DeyJ2IjoiMSJ9.JJ8jp9LweUM7BL5sMTP3Ix90ZNm6o9QqhwNpe2o7SPfS8tdkDnYmuOAvN7QoY9GhHgiR4ejG-D8E866NNGlacnioLluytUlYVK91H-ULTtmmOtUm_4y637OsgXeQZuNkyfoz8_pbetIKsMh1HRhLyzvTRKzWsosUtDlY85dMRQUvTdGsLtPJQzXz9TPJWFxp.4OdnKv62mjNFnYwujAXWuJCq_bjDl5zbStS71EPTnSg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1752418445%26sr%3D8-32-spons%26xpid%3DJzqK9_Hy0bkdL%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=DUB
